knife,img,match,band,correlation
E39:E27,4,nonmatch,40-50,0.047828961929259
E39:E27,5,nonmatch,40-50,0.028699303537063
E39:E27,6,nonmatch,40-50,0.095715257261888
E39:E27,7,nonmatch,40-50,0.019113902075232
E39:E27,8,nonmatch,40-50,0.025275466271571
E39:E27,9,nonmatch,40-50,0.073283632505523
E39:E24,1,nonmatch,40-50,0.028205828159211
E39:E24,2,nonmatch,40-50,0.031909403440594
E39:E24,3,nonmatch,40-50,0.042293630992269
E39:E24,4,nonmatch,40-50,0.062113464278785
E39:E24,5,nonmatch,40-50,0.138069705591346
E39:E24,6,nonmatch,40-50,0.114856564469524
E39:E24,7,nonmatch,40-50,0.056674335550463
E39:E24,8,nonmatch,40-50,0.046241433718637
E39:E24,9,nonmatch,40-50,-0.028725816758782
E36:E10,1,nonmatch,40-50,0.071185780939265
E36:E10,2,nonmatch,40-50,0.061635379118138
E36:E10,3,nonmatch,40-50,-0.023020073676024
E36:E10,4,nonmatch,40-50,0.008047137654504
E36:E10,5,nonmatch,40-50,0.025326602543349
E36:E10,6,nonmatch,40-50,0.070219032413035
E36:E10,7,nonmatch,40-50,0.051951029149502
E36:E10,8,nonmatch,40-50,0.059151488040931
E36:E10,9,nonmatch,40-50,0.040362746604355
E36:T10,1,nonmatch,40-50,0.022628852745143
E36:T10,2,nonmatch,40-50,0.033441129052436
E36:T10,3,nonmatch,40-50,0.011509978729228
E36:T10,4,nonmatch,40-50,-0.045685055415431
E36:T10,5,nonmatch,40-50,0.070525920933503
E36:T10,6,nonmatch,40-50,0.104922640504457
E36:T10,7,nonmatch,40-50,0.235647295810795
E36:T10,8,nonmatch,40-50,0.185900078062047
E36:T10,9,nonmatch,40-50,0.072483920510035
E36:E48,1,nonmatch,40-50,0.176044943610293
E36:E48,2,nonmatch,40-50,0.084872687059064
E36:E48,3,nonmatch,40-50,0.046109722986358
E36:E48,4,nonmatch,40-50,0.098377666890495
E36:E48,5,nonmatch,40-50,0.100714972059526
E36:E48,6,nonmatch,40-50,0.151466577648447
E36:E48,7,nonmatch,40-50,0.111684659956414
E36:E48,8,nonmatch,40-50,0.094918095036254
E36:E48,9,nonmatch,40-50,0.177216445419447
E36:E39,1,nonmatch,40-50,0.001791540611067
E36:E39,2,nonmatch,40-50,0.045371460413598
E36:E39,3,nonmatch,40-50,-0.045914757425595
E36:E39,4,nonmatch,40-50,-0.055518802874494
E36:E39,5,nonmatch,40-50,-0.032910092202859
E36:E39,6,nonmatch,40-50,-0.089704184915553
E36:E39,7,nonmatch,40-50,0.02413234537754
E36:E39,8,nonmatch,40-50,-0.010153674593482
E36:E39,9,nonmatch,40-50,0.005039272889307
E36:E34,1,nonmatch,40-50,0.070444907506645
E36:E34,2,nonmatch,40-50,0.045202155419446
E36:E34,3,nonmatch,40-50,0.141067970254126
E36:E34,4,nonmatch,40-50,0.129690963671117
E36:E34,5,nonmatch,40-50,0.163577021538615
E36:E34,6,nonmatch,40-50,0.182969602124528
E36:E34,7,nonmatch,40-50,0.158068461910707
E36:E34,8,nonmatch,40-50,0.188168994152291
E36:E34,9,nonmatch,40-50,0.121515835651382
E36:E28,1,nonmatch,40-50,-0.02687561895001
E36:E28,2,nonmatch,40-50,0.031593680926092
E36:E28,3,nonmatch,40-50,-0.037498029976194
E36:E28,4,nonmatch,40-50,0.020004211591152
E36:E28,5,nonmatch,40-50,-0.01278020620978
E36:E28,6,nonmatch,40-50,0.013590313726107
E36:E28,7,nonmatch,40-50,0.072789354982452
E36:E28,8,nonmatch,40-50,0.144809879836724
E36:E28,9,nonmatch,40-50,0.12728364061972
E36:E27,1,nonmatch,40-50,0.096909861723389
E36:E27,2,nonmatch,40-50,0.063435295445811
E36:E27,3,nonmatch,40-50,0.166018363373862
E36:E27,4,nonmatch,40-50,0.097151455184245
E36:E27,5,nonmatch,40-50,0.137962970819785
E36:E27,6,nonmatch,40-50,0.147705700577271
E36:E27,7,nonmatch,40-50,0.129247223233768
E36:E27,8,nonmatch,40-50,0.099777885025295
E36:E27,9,nonmatch,40-50,0.115520407555018
E36:E24,1,nonmatch,40-50,0.023049943725654
E36:E24,2,nonmatch,40-50,0.076691746162224
E36:E24,3,nonmatch,40-50,0.078598467917399
E36:E24,4,nonmatch,40-50,0.113687115976402
E36:E24,5,nonmatch,40-50,0.064597825408322
E36:E24,6,nonmatch,40-50,0.06644320511093
E36:E24,7,nonmatch,40-50,0.019972160237549
E36:E24,8,nonmatch,40-50,0.149235069373932
E36:E24,9,nonmatch,40-50,0.154619456208095
E34:E10,1,nonmatch,40-50,0.074410374514749
E34:E10,2,nonmatch,40-50,0.031638724020279
E34:E10,3,nonmatch,40-50,0.042511166051731
E34:E10,4,nonmatch,40-50,0.023929176227886
E34:E10,5,nonmatch,40-50,0.045855677512392
E34:E10,6,nonmatch,40-50,0.105237999851897
E34:E10,7,nonmatch,40-50,0.050321694911985
E34:E10,8,nonmatch,40-50,-0.026820328269792
E34:E10,9,nonmatch,40-50,-0.038810123119006
E34:T10,1,nonmatch,40-50,-0.010980910309724
E34:T10,2,nonmatch,40-50,0.048216448202414
E34:T10,3,nonmatch,40-50,0.046647200949766
E34:T10,4,nonmatch,40-50,-0.011907461340738
E34:T10,5,nonmatch,40-50,0.077834540439048
E34:T10,6,nonmatch,40-50,0.113540185355528
E34:T10,7,nonmatch,40-50,0.103703783598425
E34:T10,8,nonmatch,40-50,0.08567042664068
E34:T10,9,nonmatch,40-50,0.039845448467422
E34:E48,1,nonmatch,40-50,0.140543366705355
E34:E48,2,nonmatch,40-50,0.071634554800329
E34:E48,3,nonmatch,40-50,0.130593726913995
E34:E48,4,nonmatch,40-50,0.22228065617988
E34:E48,5,nonmatch,40-50,0.133870007782979
E34:E48,6,nonmatch,40-50,0.085495119351747
E34:E48,7,nonmatch,40-50,0.024141069487394
E34:E48,8,nonmatch,40-50,0.050236244280999
E34:E48,9,nonmatch,40-50,0.096752078393363
E34:E39,1,nonmatch,40-50,0.038661497043293
E34:E39,2,nonmatch,40-50,0.062575722254772
E34:E39,3,nonmatch,40-50,0.005933207468408
E34:E39,4,nonmatch,40-50,-0.038447820429777
E34:E39,5,nonmatch,40-50,-0.033868852995313
E34:E39,6,nonmatch,40-50,0.012180206112299
E34:E39,7,nonmatch,40-50,-0.001738959610266
E34:E39,8,nonmatch,40-50,-0.051757707301599
E34:E39,9,nonmatch,40-50,-0.039943391079302
E34:E36,1,nonmatch,40-50,0.113271710580015
E34:E36,2,nonmatch,40-50,0.132199557477777
E34:E36,3,nonmatch,40-50,0.197503252474214
E34:E36,4,nonmatch,40-50,0.121107236027697
E34:E36,5,nonmatch,40-50,0.179325723543226
E34:E36,6,nonmatch,40-50,0.167710241022074
E34:E36,7,nonmatch,40-50,0.072994594452137
E34:E36,8,nonmatch,40-50,0.04303365630258
E34:E36,9,nonmatch,40-50,0.079317530258534
E34:E28,1,nonmatch,40-50,0.003375473803986
E34:E28,2,nonmatch,40-50,-0.03666793812699
E34:E28,3,nonmatch,40-50,-0.054116157932244
E34:E28,4,nonmatch,40-50,0.028577608032504
E34:E28,5,nonmatch,40-50,0.052445193640394
E34:E28,6,nonmatch,40-50,0.039068093625029
E34:E28,7,nonmatch,40-50,0.043101088912458
E34:E28,8,nonmatch,40-50,0.098604563747092
E34:E28,9,nonmatch,40-50,0.181790531588395
E34:E27,1,nonmatch,40-50,0.085613636878888
E34:E27,2,nonmatch,40-50,0.115599029004037
E34:E27,3,nonmatch,40-50,0.033859750679269
E34:E27,4,nonmatch,40-50,0.10403413343253
E34:E27,5,nonmatch,40-50,0.0731235777569
E34:E27,6,nonmatch,40-50,0.091989259427603
E34:E27,7,nonmatch,40-50,0.011042506849558
E34:E27,8,nonmatch,40-50,0.07126303911498
E34:E27,9,nonmatch,40-50,0.03912124550406
E34:E24,1,nonmatch,40-50,0.026115110303266
E34:E24,2,nonmatch,40-50,0.011730180342269
E34:E24,3,nonmatch,40-50,0.024824075063486
E34:E24,4,nonmatch,40-50,-0.043160318992122
E34:E24,5,nonmatch,40-50,0.000774451204151
E34:E24,6,nonmatch,40-50,0.106886500187034
E34:E24,7,nonmatch,40-50,0.078725867039129
E34:E24,8,nonmatch,40-50,0.036298967606383
E34:E24,9,nonmatch,40-50,0.00389941158289
E28:E10,1,nonmatch,40-50,-0.016364031529444
E28:E10,2,nonmatch,40-50,0.060806744215632
E28:E10,3,nonmatch,40-50,0.102704222286146
E28:E10,4,nonmatch,40-50,0.085532737600013
E28:E10,5,nonmatch,40-50,0.0744508122398
E28:E10,6,nonmatch,40-50,0.021037741860428
E28:E10,7,nonmatch,40-50,0.06993265907166
E28:E10,8,nonmatch,40-50,0.07542010334521
E28:E10,9,nonmatch,40-50,-0.033291589419784
E28:T10,1,nonmatch,40-50,-0.022658387673843
E28:T10,2,nonmatch,40-50,-0.071103611287508
E28:T10,3,nonmatch,40-50,0.019522796043799
E28:T10,4,nonmatch,40-50,-0.007742118996994
E28:T10,5,nonmatch,40-50,-0.003058282015816
E28:T10,6,nonmatch,40-50,0.070035274071449
E28:T10,7,nonmatch,40-50,0.021065058056679
E28:T10,8,nonmatch,40-50,-0.026716258043416
E28:T10,9,nonmatch,40-50,0.034363962162355
E28:E48,1,nonmatch,40-50,0.009009043285001
E28:E48,2,nonmatch,40-50,0.017852544879695
E28:E48,3,nonmatch,40-50,-0.063290649529026
E28:E48,4,nonmatch,40-50,0.017335428546505
E28:E48,5,nonmatch,40-50,0.010103280508902
E28:E48,6,nonmatch,40-50,-0.001264567070015
E28:E48,7,nonmatch,40-50,0.035182330604364
E28:E48,8,nonmatch,40-50,0.073965245217817
E28:E48,9,nonmatch,40-50,0.0944800078042
E28:E39,1,nonmatch,40-50,0.056432217981894
E28:E39,2,nonmatch,40-50,0.139030464314541
E28:E39,3,nonmatch,40-50,0.068957361167709
E28:E39,4,nonmatch,40-50,0.068930191569679
E28:E39,5,nonmatch,40-50,-0.013170339868688
E28:E39,6,nonmatch,40-50,0.063058666833216
E28:E39,7,nonmatch,40-50,0.043945335652558
E28:E39,8,nonmatch,40-50,0.029339245317986
E28:E39,9,nonmatch,40-50,0.13403694268417
E28:E36,1,nonmatch,40-50,0.052632933052868
E28:E36,2,nonmatch,40-50,0.147526597409095
E28:E36,3,nonmatch,40-50,0.03225402723144
E28:E36,4,nonmatch,40-50,-0.020424759422688
E28:E36,5,nonmatch,40-50,-0.00659754063989
E28:E36,6,nonmatch,40-50,0.05005717458957
E28:E36,7,nonmatch,40-50,0.045962910111387
E28:E36,8,nonmatch,40-50,-0.026847854583009
E28:E36,9,nonmatch,40-50,0.054310369073083
E28:E34,1,nonmatch,40-50,0.001360536145981
E28:E34,2,nonmatch,40-50,0.029741574743854
E28:E34,3,nonmatch,40-50,-0.022504661408029
E28:E34,4,nonmatch,40-50,-0.081457866149617
E28:E34,5,nonmatch,40-50,0.02073837467768
E28:E34,6,nonmatch,40-50,0.112663877669512
E28:E34,7,nonmatch,40-50,0.035276525546013
E28:E34,8,nonmatch,40-50,0.056757526559881
E28:E34,9,nonmatch,40-50,0.019718110242229
E28:E27,1,nonmatch,40-50,-0.024462283546573
E28:E27,2,nonmatch,40-50,0.0245508897504
E28:E27,3,nonmatch,40-50,0.003573768987108
E28:E27,4,nonmatch,40-50,-0.020419069652917
E28:E27,5,nonmatch,40-50,0.029174540336621
E28:E27,6,nonmatch,40-50,0.077778949143299
E28:E27,7,nonmatch,40-50,0.000497535882165
E28:E27,8,nonmatch,40-50,0.003275900218532
E28:E27,9,nonmatch,40-50,0.045147856231489
E28:E24,1,nonmatch,40-50,-0.046793787893911
E28:E24,2,nonmatch,40-50,0.011018714415609
E28:E24,3,nonmatch,40-50,0.003384508888407
E28:E24,4,nonmatch,40-50,0.035073605234577
E28:E24,5,nonmatch,40-50,0.068179293527578
E28:E24,6,nonmatch,40-50,0.082920589366344
E28:E24,7,nonmatch,40-50,0.0101640769736
E28:E24,8,nonmatch,40-50,0.03766549096041
E28:E24,9,nonmatch,40-50,-0.044712066943645
E27:E10,1,nonmatch,40-50,-0.025341198256006
E27:E10,2,nonmatch,40-50,-0.010189816438512
E27:E10,3,nonmatch,40-50,0.041801087730822
E27:E10,4,nonmatch,40-50,-0.004274705954473
E27:E10,5,nonmatch,40-50,0.042454364824362
E27:E10,6,nonmatch,40-50,0.055368766253588
E27:E10,7,nonmatch,40-50,0.042787437723719
E27:E10,8,nonmatch,40-50,0.01460922958863
E27:E10,9,nonmatch,40-50,-0.009178267459573
E27:T10,1,nonmatch,40-50,0.061291525317464
E27:T10,2,nonmatch,40-50,0.059890053116123
E27:T10,3,nonmatch,40-50,0.058049964809897
E27:T10,4,nonmatch,40-50,0.105173081319494
E27:T10,5,nonmatch,40-50,0.05690783711256
E27:T10,6,nonmatch,40-50,0.127173948780097
E27:T10,7,nonmatch,40-50,0.088321614484226
E27:T10,8,nonmatch,40-50,0.07740588472764
E27:T10,9,nonmatch,40-50,0.120304295940671
E27:E48,1,nonmatch,40-50,0.010424094401654
E27:E48,2,nonmatch,40-50,0.071572014911086
E27:E48,3,nonmatch,40-50,0.043551436169854
E27:E48,4,nonmatch,40-50,0.094020565219908
E27:E48,5,nonmatch,40-50,0.088160203670043
E27:E48,6,nonmatch,40-50,0.092374077670465
E27:E48,7,nonmatch,40-50,0.111325581231969
E27:E48,8,nonmatch,40-50,0.100504121529783
E27:E48,9,nonmatch,40-50,0.092898762508322
E27:E39,1,nonmatch,40-50,0.054287851275799
E27:E39,2,nonmatch,40-50,0.007766861297699
E27:E39,3,nonmatch,40-50,0.043936920483092
E27:E39,4,nonmatch,40-50,0.022310436915692
E27:E39,5,nonmatch,40-50,-0.030500632766646
E27:E39,6,nonmatch,40-50,-0.002522110760544
E27:E39,7,nonmatch,40-50,0.024024401465857
E27:E39,8,nonmatch,40-50,0.011090016736377
E27:E39,9,nonmatch,40-50,-0.013074931586964
E27:E36,1,nonmatch,40-50,-0.03618320317627
E27:E36,2,nonmatch,40-50,-0.096177887939204
E27:E36,3,nonmatch,40-50,0.040390908384177
E27:E36,4,nonmatch,40-50,0.142283038107711
E27:E36,5,nonmatch,40-50,0.242492780897419
E27:E36,6,nonmatch,40-50,0.203589963310081
E27:E36,7,nonmatch,40-50,0.12286400740418
E27:E36,8,nonmatch,40-50,0.216679826356889
E27:E36,9,nonmatch,40-50,0.16325227332072
E27:E34,1,nonmatch,40-50,0.000382106183509
E27:E34,2,nonmatch,40-50,0.018011651949691
E27:E34,3,nonmatch,40-50,-0.045719062862926
E27:E34,4,nonmatch,40-50,0.062916231807619
E27:E34,5,nonmatch,40-50,0.076100426610016
E27:E34,6,nonmatch,40-50,0.104990484183019
E27:E34,7,nonmatch,40-50,0.135158066818927
E27:E34,8,nonmatch,40-50,0.066212418087326
E27:E34,9,nonmatch,40-50,0.153629610014024
E27:E28,1,nonmatch,40-50,-0.002577170490791
E27:E28,2,nonmatch,40-50,0.037017527741243
E27:E28,3,nonmatch,40-50,0.089812745326728
E27:E28,4,nonmatch,40-50,0.0985415515776
E27:E28,5,nonmatch,40-50,0.083565462967152
E27:E28,6,nonmatch,40-50,-0.028561294071187
E27:E28,7,nonmatch,40-50,0.063031816567888
E27:E28,8,nonmatch,40-50,0.094218109652662
E27:E28,9,nonmatch,40-50,0.035870244345531
E27:E24,1,nonmatch,40-50,0.033920348669205
E27:E24,2,nonmatch,40-50,0.01759823308894
E27:E24,3,nonmatch,40-50,0.057706158548855
E27:E24,4,nonmatch,40-50,0.071410149440278
E27:E24,5,nonmatch,40-50,0.056762438282135
E27:E24,6,nonmatch,40-50,0.028450766861065
E27:E24,7,nonmatch,40-50,0.075347109118112
E27:E24,8,nonmatch,40-50,0.14141726420561
E27:E24,9,nonmatch,40-50,0.067435942415237
E24:E10,1,nonmatch,40-50,0.027392175492411
E24:E10,2,nonmatch,40-50,0.073396330860131
E24:E10,3,nonmatch,40-50,0.036003270512004
E24:E10,4,nonmatch,40-50,0.062402354483195
E24:E10,5,nonmatch,40-50,0.071841607618354
E24:E10,6,nonmatch,40-50,0.020663339929287
E24:E10,7,nonmatch,40-50,0.04378992101707
E24:E10,8,nonmatch,40-50,0.06635008938008
E24:E10,9,nonmatch,40-50,0.081309552674189
E24:T10,1,nonmatch,40-50,-0.005669067932287
E24:T10,2,nonmatch,40-50,0.016022515831489
E24:T10,3,nonmatch,40-50,0.05888306123747
E24:T10,4,nonmatch,40-50,0.008243838374707
E24:T10,5,nonmatch,40-50,-0.084462777649567
E24:T10,6,nonmatch,40-50,-0.03009125703308
E24:T10,7,nonmatch,40-50,-0.064879171430264
E24:T10,8,nonmatch,40-50,0.006554142773855
E24:T10,9,nonmatch,40-50,-0.015436730700348
E24:E48,1,nonmatch,40-50,0.137671338680232
E24:E48,2,nonmatch,40-50,0.108535334908825
E24:E48,3,nonmatch,40-50,0.121710011221909
E24:E48,4,nonmatch,40-50,0.008698171229688
E24:E48,5,nonmatch,40-50,0.054983296016186
E24:E48,6,nonmatch,40-50,0.075202813667985
E24:E48,7,nonmatch,40-50,0.002530411132792
E24:E48,8,nonmatch,40-50,0.064042722281947
E24:E48,9,nonmatch,40-50,0.069894288090602
E24:E39,1,nonmatch,40-50,0.00079685597765
E24:E39,2,nonmatch,40-50,0.018863926677978
E24:E39,3,nonmatch,40-50,0.039044549433393
E24:E39,4,nonmatch,40-50,0.016558991512179
E24:E39,5,nonmatch,40-50,-0.004884542069009
E24:E39,6,nonmatch,40-50,0.034547461259151
E24:E39,7,nonmatch,40-50,0.059461326531198
E24:E39,8,nonmatch,40-50,0.107572469140627
E24:E39,9,nonmatch,40-50,0.038879802794365
E24:E36,1,nonmatch,40-50,0.141974426535087
E24:E36,2,nonmatch,40-50,0.101865819370986
E24:E36,3,nonmatch,40-50,-0.013596498000141
E24:E36,4,nonmatch,40-50,0.088716723990353
E24:E36,5,nonmatch,40-50,0.063188343556945
E24:E36,6,nonmatch,40-50,0.084413183877541
E24:E36,7,nonmatch,40-50,-0.010764858887895
E24:E36,8,nonmatch,40-50,0.111526110223612
E24:E36,9,nonmatch,40-50,0.050176577032807
E24:E34,1,nonmatch,40-50,0.012736476313369
E24:E34,2,nonmatch,40-50,0.04237598329974
E24:E34,3,nonmatch,40-50,0.025762943163683
E24:E34,4,nonmatch,40-50,0.016419318478292
E24:E34,5,nonmatch,40-50,0.045054804206908
E24:E34,6,nonmatch,40-50,-0.025464931986893
E24:E34,7,nonmatch,40-50,-0.046952319716025
E24:E34,8,nonmatch,40-50,0.084740955129297
E24:E34,9,nonmatch,40-50,0.121905525596936
E24:E28,1,nonmatch,40-50,-0.026985435837989
E24:E28,2,nonmatch,40-50,0.046464728025127
E24:E28,3,nonmatch,40-50,0.115108306316287
E24:E28,4,nonmatch,40-50,0.026601375373846
E24:E28,5,nonmatch,40-50,0.00015686812841
E24:E28,6,nonmatch,40-50,0.090789198677596
E24:E28,7,nonmatch,40-50,0.092832368201812
E24:E28,8,nonmatch,40-50,0.062825305702468
E24:E28,9,nonmatch,40-50,0.042980914501497
E24:E27,1,nonmatch,40-50,0.031938142169499
E24:E27,2,nonmatch,40-50,0.02371561882492
E24:E27,3,nonmatch,40-50,0.095929824262424
E24:E27,4,nonmatch,40-50,0.12235092084514
E24:E27,5,nonmatch,40-50,0.094246833932862
E24:E27,6,nonmatch,40-50,0.069520367555983
E24:E27,7,nonmatch,40-50,-0.038453641042814
E24:E27,8,nonmatch,40-50,0.012675283036676
E24:E27,9,nonmatch,40-50,0.103744170421299
